target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
alx|urt|0.0016086748427635647|agg|0.007529728240911574|ipi|0.011253372230200053|gai|0.012595021427520373|geb|0.012864180714387028
aly|rop|0.01667485912539381|pjt|0.04303950459694314|tcs|0.06343972336527873|tpi|0.08532740898146204|lex|0.08567737380831478
alz|lug|0.011337139787119237|spy|0.02170656868424076|sxb|0.025188657110265657|luo|0.026615245320017928|amf|0.03407969342828083
ama|urb|0.015435903474607292|gub|0.017122955374129653|txu|0.027589274271878884|srm|0.05492616355584602|djk|0.05581882477965726
amb|nhu|0.004058985889604956|ken|0.010665459568410116|bss|0.013426910742070666|nin|0.016424677913021705|mcp|0.020566455864825427
amc|yaa|0.004338730861370624|cpb|0.006137096053738861|mcd|0.006825163611245261|cbs|0.006829155641957907|pib|0.0073737709673236335
amg|lex|0.034249398175799424|kje|0.03805969240331401|rop|0.042645565655686175|mkn|0.051403839028837085|rgu|0.05281665882123145
ami|prf|0.034135266370204344|kne|0.034687980190059337|sgb|0.04394499235079288|fil|0.06094189807727312|agn|0.07006277571816628
amj|daa|0.01977302196260073|kyq|0.022575302843585034|bjv|0.039332229563922114|muy|0.042150520561428435|mqb|0.042595516222354926
aml|asm|0.005638419888241258|ben|0.010295906399442143|hlt|0.01170689870154324|zyp|0.01659544036432213|cek|0.022303203194847424
amm|agg|0.0036997581730428605|urt|0.007109771108904148|ipi|0.010428325965745715|kyc|0.015481625029431156|med|0.016826775708415564
amn|agg|0.0011201859159412485|urt|0.008965994772865572|ipi|0.014965534145968422|kyc|0.019737770099841984|gai|0.01989288090801117
amo|hau|0.004632554777347959|nin|0.00761227838065165|kdl|0.021025110303917918|atg|0.02208048882688739|bqp|0.023422727213390438
amp|ipi|0.0044005613574144|kyc|0.00651890574758275|urt|0.006558702015548929|med|0.007783025437191123|geb|0.008055201459535307
amq|alp|0.003234233497169684|lex|0.02744517812140071|kje|0.027908050700206345|blz|0.0342181157763369|yva|0.04160630665567951
amr|mcb|0.010784526944404812|qul|0.014232308080712443|tna|0.014509342596527587|qve|0.0147581300247386|mcd|0.014875171180496667
ams|kor|0.05291247979448793|prf|0.07139889188403097|kne|0.07671939863677957|sgb|0.08514376691027999|cmn|0.08883524872671948
amt|agg|0.0023696549451718216|urt|0.008555829110954738|ipi|0.012089918166880053|kyc|0.01725680518977121|imo|0.018596574598174164
amu|azg|0.0015916623595113842|trc|0.002382552844050362|mih|0.002734274040151692|mio|0.0027860408325461354|mie|0.003063728253113408
amv|alp|0.00782409208140131|kje|0.023175066901169314|lex|0.024263390092341217|blz|0.027298379149655994|mkn|0.04045820435528419
amw|heb|0.01653079869186532|tur|0.037231622181732184|sdh|0.04731280732621183|arb|0.047857658992533185|hye|0.05110415820028094
amx|pjt|0.027718124576996035|rop|0.03242807218901247|tcs|0.07973515071183676|lex|0.08308437097216796|llg|0.08356016624727954
amy|lex|0.03184433142986537|kje|0.03422388381894495|mkn|0.03939789320954336|rgu|0.040216561873976014|llg|0.04077623999403113
amz|tcs|0.0023162603651137904|rro|0.026729658499896704|imo|0.02857770681646011|tpi|0.028905626890846838|byr|0.02993081580257367
ana|gum|0.0034041274972233977|inb|0.01077743331219928|sja|0.011240161234220176|snn|0.013447781948301448|con|0.014898641084997983
anb|acu|0.004488415194291786|cbu|0.005517170653260165|qvz|0.008411494321227175|hub|0.008542552727718328|jiv|0.008838962904483586
anc|nin|0.005787947351058795|hau|0.010789046077445437|nhu|0.01740730162087276|ken|0.02067059945289254|atg|0.021537461038130448
and|yva|0.0022104051029672687|amk|0.0037375151422798843|agg|0.03156538138848121|urt|0.039818516014699094|alp|0.042218251530570336
ane|tnk|0.021408874318328632|tnp|0.02143735690928556|tnn|0.021528583826212224|lww|0.02998097610052818|klv|0.030307431585704456
anf|nko|0.0022812772899373996|ncu|0.004885954972008361|fon|0.007307717953043539|xon|0.012290048906446601|dop|0.012628986608396602
ang|cym|0.01069567135141076|eng|0.010843270291382543|fra|0.020802698376309884|nld|0.022497801087503287|gle|0.024682774765787154
anh|gam|0.003862248876958252|msy|0.004170557210856117|med|0.004423373026156571|geb|0.0044383536049093595|kue|0.004798227654253325
ani|azj|0.010189766016811009|kat|0.011612383867140681|hye|0.016497412661829473|glk|0.03493093653729823|sdh|0.055004542166401826
anj|msy|0.0038482887493467683|geb|0.004040024921574341|gam|0.004257884189859205|med|0.004372597949319579|kyc|0.004816633313340972
ank|nin|0.006981157531106561|nhu|0.013919949632141247|hau|0.014278647636172969|ken|0.017503364413667788|bss|0.021123752719889165
anl|cek|0.0010276931130639207|zyp|0.005774983660462981|hlt|0.010094542779055079|ben|0.020898063121771115|asm|0.026930016295327295
anm|hlt|0.008451833508534679|zyp|0.009922835157913102|cek|0.016067939425512264|asm|0.01882103945005488|atb|0.020764681168818497
ann|ibo|0.0032474069922224856|bss|0.010309009406437026|ken|0.010990199101716652|ikk|0.012726645186126005|atg|0.01655246990155191
ano|bmr|0.0026112326882766442|ycn|0.006154772957180408|hto|0.007967784930234601|boa|0.008140918295837659|huu|0.010265446992425346
anp|suz|0.009112823481327498|taj|0.010621825545915255|ben|0.025120723040155342|ory|0.027842543609549877|asm|0.02881466077828201
anq|cek|0.05391412935984796|zyp|0.06047486663341312|hlt|0.06475804142574998|ory|0.06609199583335164|lao|0.06660224834656446
anr|mar|0.01015475419836367|tel|0.017510055785174734|hin|0.030814770304527804|kan|0.0336545332964141|guj|0.038706340813279144
ans|emp|0.009720963619179802|kvn|0.011147690794173978|sja|0.013175580468239613|noa|0.016448569789033578|cuk|0.020328761908585413
ant|pjt|0.017283670809765363|rop|0.05179324218270952|tcs|0.09787675103461455|llg|0.10925704071681382|txq|0.10945332984725664
anu|udu|0.008822909299973756|mdy|0.01876174734172173|amf|0.01956164684247529|dik|0.03356035036770667|spy|0.036460253109959304
anv|ken|0.002326833015196117|bss|0.0059641102625531284|nhu|0.006845345041543027|ibo|0.014117210807786721|ikk|0.01722967650741496
anw|ibo|0.002611644783653422|ikk|0.010519755384216976|bss|0.011508438613562882|ken|0.011516789568505175|atg|0.014347003241505178
anx|lid|0.0025653882132166557|tbc|0.015800167236563536|gai|0.017294879123156987|msy|0.01753156933590407|geb|0.01794241322752814
any|yre|0.013047128314617214|kyf|0.01879094999254465|ncu|0.0195607645041153|nko|0.020629197506595698|cme|0.022911008136786065
anz|bnp|0.006104219338309033|mpp|0.008305667949266664|ded|0.008854808103236215|mbh|0.009538918434335828|ksr|0.009948261532026308
aoa|ibo|0.02519731051492274|bss|0.031563702628804466|ken|0.034424695120613684|ikk|0.034584806476230454|atg|0.03896779130853559
aob|imo|0.014239031035110351|tcs|0.01462891269720954|ipi|0.016633987216891525|kyc|0.017514988275491687|med|0.017542507140828528
aoc|ake|0.007241948285529441|mbc|0.007482847073602613|wap|0.01589203097758276|car|0.025774782758890714|hns|0.03388999775940976
aod|msy|0.0011698043590686199|geb|0.0012985046663945162|gai|0.0022319835864429752|med|0.006727271203277083|kyc|0.006766564258105262
aoe|imo|0.0025086090606041634|kyc|0.004913112109600751|ipi|0.005233374138865363|med|0.00536665943630732|kue|0.007923448136946116
aof|urt|0.001754717372127333|agg|0.00730909633333563|ipi|0.011212924056407907|gai|0.012765606918587608|geb|0.013023318274100264
aog|gai|0.003813842499016297|geb|0.003921673013371959|msy|0.004667392758549878|urt|0.00736228494435237|kyc|0.008015273640531626
aoi|rop|0.023530535628444316|tcs|0.036653395295910406|lex|0.05734381514305335|ipi|0.059123477372808785|imo|0.05937047149676596
aoj|urt|0.000923982101259058|agg|0.00978191368071349|gai|0.010167464771383644|ipi|0.010234795629248492|geb|0.010448779068171654
aok|tnn|0.024150396985620156|tnp|0.024203314442539477|tnk|0.02427928587338252|klv|0.030072710942463693|lww|0.03024096128961489
aol|mkn|0.01185123594107449|rgu|0.013995713635761603|llg|0.015780765048075625|kje|0.016087594042473032|txq|0.01624336123058018
aom|mcq|0.0015190793477503411|bbb|0.0026433033118404376|bjz|0.004134307775908895|tpi|0.004911012269231215|rro|0.008822449098032583
aon|urt|0.0004872242203026818|agg|0.009225134337044824|ipi|0.009871767680749752|gai|0.01057807107308683|geb|0.010810710209200405
aor|tgp|0.0011169625548676|upv|0.002589098107472691|klv|0.006224751827835037|lww|0.009057028702833746|tnn|0.02387988850970343
aos|agg|0.004963111705771437|urt|0.011909200267239092|ipi|0.018902222327776004|gai|0.022919401987109383|geb|0.0231776262177637
aot|asm|0.005193954708713087|ben|0.00816714539825762|hlt|0.015755739736320176|zyp|0.020492990918818427|taj|0.02093540915862827
aou|vie|0.03388051861211265|atb|0.04033273657878636|lao|0.04654336403220172|zyp|0.06790433059349762|hlt|0.06841755965475564
aox|wap|0.002753855467235225|mbc|0.010164562262370074|ake|0.020602329938677867|car|0.026677401081370535|hns|0.03281442658367531
aoz|mkn|0.0038695288108672446|rgu|0.0062738855052196976|llg|0.008143840601191572|txq|0.008763667342127003|nfa|0.009954467016745717
apc|heb|0.017665407097610986|tur|0.03461531962880239|sdh|0.04947477915546898|arb|0.05067108943145756|hye|0.05123093353488359
apd|amh|0.04751587258274119|udu|0.04805051073044493|dik|0.05728397296839428|mdy|0.0686756890462131|amf|0.07255742421822624
ape|urt|0.0019202047807162265|gai|0.009534179667724862|geb|0.0098932066288737|msy|0.01062125191825904|agg|0.010705417643768313
apf|prf|0.0005721310150258643|kne|0.00854371534143525|sgb|0.014160620137846237|fil|0.027243982387605132|cgc|0.03869185498760209
apg|ptu|0.020105277073778485|mqj|0.021540974792141225|iba|0.024799435161354716|blz|0.038619010829290985|yka|0.051300208697696116
aph|taj|0.002748532582009538|suz|0.00642774310591622|asm|0.020235678423665013|ben|0.02084509599413131|hlt|0.03404518030813831
api|kyz|0.022960360621164744|txu|0.034387006622194155|pad|0.03700114404764018|nab|0.03712746279768298|pab|0.03740454225787096
apj|tew|0.006384839432298612|ood|0.03602841469942108|tac|0.05196038927748035|pao|0.057554655330393965|stp|0.07702256980212274
apk|tew|0.03618756687703512|tac|0.06157526113880459|ood|0.06619677602751935|stp|0.07080412407653329|nhw|0.07503960345077121
apl|tew|0.014654694632737315|ood|0.030131944312114883|tac|0.03366172392835605|stp|0.056763112019567574|crn|0.060555807958412707
apm|tew|0.015607138215768963|ood|0.031098642903315522|tac|0.033273442748642565|stp|0.055780940280950105|crn|0.059628030882082766
apn|gub|0.013212939420606504|urb|0.021608055837436652|txu|0.024154527235665264|kyz|0.052071747801485484|srm|0.06878034565478582
apo|bnp|0.004115673657331735|mbh|0.004536819904730091|ata|0.007196549565621534|mee|0.009039814746702256|mpp|0.012431369673245523
app|klv|0.004113285749016621|upv|0.00458923107171238|lww|0.00506774952181508|tgp|0.006790526365325925|tnn|0.020338471258659747
apq|cek|0.0503895918639172|zyp|0.05694759250601359|hlt|0.061256326434079016|ory|0.06382052697876467|lao|0.06385338094874433
aps|urt|0.004739715294744655|agg|0.006242068527195304|ipi|0.014090539835670116|gai|0.015470791217206827|geb|0.01582031248846869
apt|asm|0.013580129588492754|hlt|0.02196474217783824|ben|0.025751803265117276|zyp|0.025962602235164955|atb|0.028650135745837958
apu|pad|0.019241208027146565|ese|0.019830733427903795|cbs|0.025585789111383074|mcd|0.02559006623553815|yaa|0.028074990510421727
apw|ood|0.014394760415815454|tew|0.021514494155659827|tac|0.037069207682570375|pao|0.05423547054917896|stp|0.06641978671155188
apx|kje|0.003935026492234948|lex|0.008193786805254469|mkn|0.020614220349793707|rgu|0.02301453982090522|llg|0.0248718860725838
apy|djk|0.01556983344102334|srm|0.0173272286133992|jvn|0.02283399217512483|hns|0.023582266701202368|srn|0.024166293342052347
apz|byr|0.0017479770766347623|awb|0.00302951661827372|tbg|0.0030640548728435085|bzh|0.003918096041232099|omw|0.004039744990774395
aqc|azj|0.007617787774183499|kat|0.012847304399086129|hye|0.015005708019347834|glk|0.031553681691496034|sdh|0.052310733554344936
aqd|myk|0.013138626582940073|box|0.016489694318253995|spp|0.018796484152528024|cme|0.023527031237684775|gux|0.02959438163231207
aqg|atg|0.0028626134516975643|ikk|0.007014010593879073|yor|0.012478746292997563|kdl|0.012578082771630344|bqp|0.015368682536306804
aqk|nin|0.0007045718198006153|hau|0.011548501103287551|atg|0.01654606514736896|nhu|0.01879314738109532|ikk|0.01930116782397292
aqm|agg|0.01991465750209628|ipi|0.02492823443984375|amk|0.02701793178952768|urt|0.027215446130164106|yva|0.02822189481077512
aqn|sgb|0.006001988960410313|kne|0.007624821794607304|prf|0.008744029151894102|fil|0.021839186246631274|cgc|0.03014597774992209
aqp|nhe|0.05963051712351199|nhw|0.059980812879524184|nch|0.060581392002087175|toc|0.061865220447259464|tee|0.06196012703989441
aqr|tnn|0.023551110655962788|tnp|0.023601097531977085|tnk|0.023675368420070887|klv|0.029647036320839128|lww|0.029772951387375762
aqt|mca|0.013172820599852739|cax|0.03798749034468003|quh|0.042097250339822576|gyr|0.042440352588867344|pab|0.046020329135497307
aqz|nab|0.01158361982607775|gyr|0.017003308862211176|pab|0.021599706940841824|cax|0.0222496291762764|ign|0.027051461068641224
arc|sdh|0.0212653403057922|arb|0.033883920176451844|hye|0.036056588235032626|heb|0.03706094925737226|glk|0.039026206297889145
ard|pjt|0.022323025223227422|rop|0.05960599422080693|tcs|0.10465128911243164|llg|0.11814866164603426|txq|0.11832826448847569
are|pjt|0.018750666723064552|rop|0.03998889352519215|tcs|0.08752183475753783|llg|0.09090788261761422|txq|0.09113098211831261
arg|cat|0.00862954857287568|spa|0.012161687507743333|ast|0.024727874873711163|oci|0.029246672453024248|glg|0.03100754011330174
arh|tuf|0.02272868487275937|kvn|0.02471197539944631|noa|0.026861415915031373|cuk|0.02699445068858268|emp|0.029310315332626246
ari|tew|0.056731642220277316|pao|0.08449933428329691|ood|0.08984722528208351|tac|0.10336501653425219|dgr|0.11493435209013801
arj|pir|0.010086999847203532|tuo|0.010571225170381665|cbc|0.010683411758038166|mbj|0.010995375405852407|cbv|0.011035708272669704
ark|gyr|0.019279439282850114|nab|0.020246571621539162|ign|0.020505896253019573|cax|0.024183179883597663|ese|0.026398131462854975
arn|mca|0.10033589917248259|quh|0.10155044284078511|cap|0.11201479287862538|cax|0.1301446092105033|ign|0.1339806574371254
aro|ese|0.004029218903539036|tna|0.005615034030107335|qul|0.012349854915225942|ign|0.019512461590145625|mcd|0.023325088887592816
arp|tew|0.04309402295489109|pao|0.048196432580413964|ood|0.06581510149890471|tac|0.08843653760443643|dgr|0.11336955255729714
arq|spa|0.03377186611668523|cat|0.03424837593844829|oci|0.050785405186708474|mlt|0.05083250820537982|lat|0.05382202986876314
arr|nab|0.024950547489775918|pad|0.02925659040981057|gyr|0.030373140283570344|pab|0.032654712708240545|kyz|0.033324943729148473
ars|arb|0.015475511041890315|sdh|0.025314888995796706|heb|0.03453766277625643|glk|0.05172351800119173|pes|0.05460573528154845
aru|tca|0.014605399948014948|pad|0.020549609362404544|mbj|0.02529320262679588|yad|0.026153738040380754|cbs|0.029232744245487666
arv|amf|0.001747753181711519|mdy|0.005616851197046524|spy|0.024642539526366643|udu|0.027392121917611877|kik|0.02881378631332778
arw|car|0.0011911676130563114|hns|0.008822428459875936|srn|0.008888421425752985|jvn|0.012703920902545017|djk|0.014635546088425695
arx|nab|0.02012125870814984|gyr|0.020886557997647492|ign|0.023071266773328058|cax|0.025939850223048174|ese|0.027744536813430008
ary|por|0.041192460697932004|spa|0.05248479852926579|glg|0.054065710227688475|ast|0.05541303731460592|cat|0.06392523857575344
arz|heb|0.01918011978007059|tur|0.049899729468633074|ell|0.054414251543525444|grc|0.06390325515217692|arb|0.06450168095602508
asa|ziw|0.008577760440982718|ngp|0.008980657130906438|cwe|0.01330368989695897|kam|0.014230798123472648|ruf|0.01494138663856426
asb|pao|0.07373783694180581|tew|0.0743417439423146|dgr|0.0843842316662368|ood|0.10023136183862803|tac|0.12138387214930525
asc|agg|0.02092801553632591|ipi|0.025644290752672022|amk|0.027576275373420875|urt|0.028158303005605526|yva|0.028746984200329773
asg|bqp|0.0004950329232134858|kdl|0.002691950280892499|bus|0.004245857073641034|bqc|0.005476814657587101|bba|0.00828886489309059
ash|arl|0.003745416176283421|sey|0.005254531257503721|qvz|0.006265208509914038|huu|0.007009432390623826|snn|0.010280126077906385
asi|yva|0.01903912387539286|amk|0.020020943436240803|alp|0.027509075959456824|lex|0.03930691436585903|kje|0.04216764677923676
asj|nhu|0.0014324331834302804|ken|0.008163428636052076|bss|0.010781799771432834|nin|0.017407912607790434|mcp|0.019389925010726446
ask|pst|0.018405266681894097|tgk|0.022423335505264968|bhd|0.026545605852393222|dgo|0.027790725514202006|gbk|0.03180627678792496
asl|alp|0.003943620397154671|kje|0.024578278703064418|lex|0.024936972742327465|blz|0.030209172780894484|mkn|0.04350377876123311
asn|txu|0.020433401489335052|urb|0.035127273427783254|gub|0.03682212388862744|kyz|0.043296913802727585|djk|0.0484448349649719
aso|snp|0.0011615920867002806|kue|0.0015358986936348396|gam|0.0018947053721642237|kmu|0.0030731328033733805|kyg|0.0032762451124159864
asr|ory|0.008611850377325876|suz|0.03583819001589679|ben|0.036174043177143025|taj|0.03676812316813848|tel|0.03778730301240392
ass|ken|0.003948988548650547|nhu|0.005129989023616539|bss|0.007560005707920675|nin|0.016098514309687364|ibo|0.016226017350155268
asu|urb|0.021374530054095123|gub|0.02404484429367076|txu|0.02510980718564664|srm|0.050508035271431335|djk|0.0510441894354955
asv|lug|0.03148324913016087|dik|0.036925897411113705|spy|0.04474480264928876|sxb|0.04478283429228543|luo|0.046711386064789424
asx|dah|0.000720235155651277|met|0.0020064056061082063|nca|0.002538281927072548|iou|0.0030537628977033993|bjr|0.0035800573175783276
asy|agg|0.017895644944049976|amk|0.023563319873844326|yva|0.024819157429482312|ipi|0.024986528364395078|urt|0.02584984611747042
asz|alp|0.022677872291108424|yva|0.025852117961771264|amk|0.027412539052235493|lex|0.04612699842215939|blz|0.046962312116975706
